Regions,Existing Stores Revenue,Store Type,Budget Version,Retailers,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
GO Accessories,Cash Discount,Franchise Store,Budget version 1,Golf Shop,21809.38286,20588.44698,33608.73181,34993.37817,17142.94971,26428.11553,24632.26432,15754.04787,25561.49046,23298.51238,23647.30777,21188.03181
GO Accessories,Cash Discount,Franchise Store,Budget version 1,Outdoors Shop,52596.64071,69797.06589,61302.96824,74672.50579,68257.8142,94682.12045,57004.51784,75738.81161,81057.04515,73973.966,63329.04272,81817.08511
GO Accessories,Cash Discount,Franchise Store,Budget version 1,Sports Store,77632.84926,64802.18973,60991.27766,68335.59822,61254.90314,48510.16644,68842.72768,54997.87381,44408.62937,57351.15842,49822.59074,51766.88839
GO Accessories,Cash Discount,Franchise Store,Budget version 1,Warehouse Store,8494.225053,11343.93775,9000.908434,13052.29486,16726.79637,10235.06876,18243.12784,17521.61146,4715.668307,17135.55924,16477.98851,12724.2541
GO Accessories,Cash Discount,Franchise Store,Budget version 2,Department Store,23020.29709,44469.77053,17821.10522,25761.48897,48715.62877,41614.55617,36890.06705,66714.62624,38147.62392,38995.97889,43066.9163,38232.03376
GO Accessories,Cash Discount,Franchise Store,Budget version 2,Direct Marketing,3428.246889,10704.2324,440.2217693,6527.105663,2419.035358,10605.4901,7653.041188,6072.876888,744.6498799,1130.085808,8846.680936,1009.352952
GO Accessories,Cash Discount,Franchise Store,Budget version 2,Equipment Rental Store,3039.810911,1219.427963,2519.988014,4688.846949,118.3318657,1321.08403,8496.956303,226.5373585,3142.724728,2271.382128,2285.348766,1759.78249
GO Accessories,Cash Discount,Franchise Store,Budget version 2,Eyewear Store,6984.524325,6805.16655,3446.511563,9849.392117,4840.535161,6050.656913,6689.173407,2829.900012,8215.047499,8607.168733,2386.613551,6947.954609
GO Accessories,Cash Discount,Franchise Store,Budget version 2,Golf Shop,24548.0462,23173.7941,37829.07139,39387.59156,19295.63639,29746.76566,27725.40455,17732.32638,28771.31614,26224.16976,26616.76433,23848.67042
GO Accessories,Cash Discount,Franchise Store,Budget version 2,Outdoors Shop,59201.34351,78561.67272,69000.94819,84049.33483,76829.13302,106571.6111,64162.72972,85249.53957,91235.59811,83263.07751,71281.44234,92091.07834
GO Accessories,Cash Discount,Franchise Store,Budget version 2,Sports Store,87381.41666,72939.57642,68650.11779,76916.68459,68946.84743,54601.71959,77487.49568,61904.10596,49985.14138,64552.8989,56078.94857,58267.39694
GO Accessories,Cash Discount,Franchise Store,Budget version 2,Warehouse Store,9560.867926,12768.42677,10131.17691,14691.30692,18827.22555,11520.3141,20533.96687,19721.84772,5307.827564,19287.31788,18547.17421,14322.07319
GO Accessories,Cash Discount,Corporate Store,Budget version 1,Department Store,5783.948494,6217.761465,7436.162846,5981.625464,7450.457388,8748.752062,5611.603486,6978.551844,8510.723836,6637.917061,8230.446321,7639.944052
GO Accessories,Cash Discount,Corporate Store,Budget version 1,Direct Marketing,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Cash Discount,Corporate Store,Budget version 1,Equipment Rental Store,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Cash Discount,Corporate Store,Budget version 1,Eyewear Store,3003.974561,3305.710921,4297.382868,3436.515514,4309.5144,4934.075159,3400.813345,3475.683182,4810.446226,4569.058329,4537.904991,4683.87793
GO Accessories,Cash Discount,Corporate Store,Budget version 1,Golf Shop,2758.683547,3790.057342,4580.130344,3509.549568,4886.597248,5677.436215,3490.489023,3745.680965,5049.872597,4700.446488,5504.072204,5118.444623
GO Accessories,Cash Discount,Corporate Store,Budget version 1,Outdoors Shop,11005.54396,13203.43307,14707.92168,11950.10466,16063.87895,18077.91541,13455.71268,14788.80318,16764.46528,15452.74238,16800.99606,18482.42095
GO Accessories,Cash Discount,Corporate Store,Budget version 1,Sports Store,8692.628461,10396.69255,12431.06588,9715.188273,12094.10273,13730.57714,10252.69131,10912.06275,14060.24514,12290.69587,13338.91366,13792.76269
GO Accessories,Cash Discount,Corporate Store,Budget version 1,Warehouse Store,0,808.5620331,223.3266204,0,968.331637,0,833.0585691,0,0,576.3416829,0,326.0828345
GO Accessories,Cash Discount,Corporate Store,Budget version 2,Department Store,6530.700397,7020.521934,8396.228234,6753.898972,8412.36831,9878.282737,6336.104333,7879.536159,9609.52325,7494.922825,9293.059769,8626.319149
GO Accessories,Cash Discount,Corporate Store,Budget version 2,Direct Marketing,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Cash Discount,Corporate Store,Budget version 2,Equipment Rental Store,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Cash Discount,Corporate Store,Budget version 2,Eyewear Store,3391.810608,3732.503436,4852.2078,3880.195899,4865.905606,5571.101926,3839.884308,3924.420413,5431.511555,5158.958637,5123.783166,5288.602325
GO Accessories,Cash Discount,Corporate Store,Budget version 2,Golf Shop,3114.850652,4279.382676,5171.460134,3962.659208,5517.494255,6410.43657,3941.1378,4229.27697,5701.849698,5307.31001,6214.689941,5779.274896
GO Accessories,Cash Discount,Corporate Store,Budget version 2,Outdoors Shop,12426.4437,14908.09707,16606.82664,13492.95439,18137.84835,20411.91228,15192.9479,16698.15056,18928.88572,17447.80938,18970.1329,20868.64259
GO Accessories,Cash Discount,Corporate Store,Budget version 2,Sports Store,9814.913151,11738.98492,14036.01138,10969.49324,13655.54371,15503.29946,11576.39202,12320.89335,15875.53012,13877.51853,15061.06924,15573.51364
GO Accessories,Cash Discount,Corporate Store,Budget version 2,Warehouse Store,0,912.9535638,252.1597918,0,1093.350643,0,940.6127896,0,0,650.7517937,0,368.1826176
GO Accessories,Volume Discount,Franchise Store,Budget version 1,Department Store,49084.97911,94820.57285,37999.01339,54929.87962,103873.795,88732.54815,78658.76636,142252.1187,81340.1893,83149.09236,91829.33993,81520.17199
GO Accessories,Volume Discount,Franchise Store,Budget version 1,Direct Marketing,7309.872078,22824.07657,938.6619236,13917.40705,5157.982955,22613.53353,16318.18066,12948.87872,1587.77811,2409.623041,18863.31645,2152.190668
GO Accessories,Volume Discount,Franchise Store,Budget version 1,Equipment Rental Store,6481.630297,2600.122659,5373.239039,9997.783851,252.3128669,2816.87859,18117.61686,483.0337969,6701.068061,4843.149672,4872.930005,3752.29244
GO Accessories,Volume Discount,Franchise Store,Budget version 1,Eyewear Store,14892.73701,14510.30178,7348.816889,21001.34522,10321.22072,12901.50023,14262.97565,6034.048233,17516.51741,18352.61707,5088.851626,14814.76132
GO Accessories,Volume Discount,Franchise Store,Budget version 1,Golf Shop,52342.51887,49412.27277,80660.95636,83984.10765,41143.07931,63427.47729,59117.4344,37809.71489,61347.57713,55916.42973,56753.53867,50851.27635
GO Accessories,Volume Discount,Franchise Store,Budget version 1,Outdoors Shop,126231.9377,167512.9582,147127.1238,179214.0139,163818.7541,227237.0892,136810.8429,181773.1479,194536.9084,177537.5185,151989.7026,196361.0043
GO Accessories,Volume Discount,Franchise Store,Budget version 1,Sports Store,186318.8383,155525.2554,146379.0664,164005.4358,147011.7676,116424.3995,165222.5465,131994.8972,106580.7105,137642.7803,119574.2178,124240.5322
GO Accessories,Volume Discount,Franchise Store,Budget version 1,Warehouse Store,20386.14013,27225.4506,21602.18025,31325.50768,40144.3113,24564.16504,43783.50682,42051.86751,11317.60394,41125.34219,39547.17244,30538.20985
GO Accessories,Volume Discount,Franchise Store,Budget version 2,Department Store,54077.1102,104464.1896,41863.65914,60516.45955,114438.1593,97756.98943,86658.66531,156719.7061,89612.79927,91605.67472,101168.7368,89811.08689
GO Accessories,Volume Discount,Franchise Store,Budget version 2,Direct Marketing,8053.314171,25145.37291,1034.12745,15332.86085,5682.569651,24913.41682,17977.80237,14265.82947,1749.261247,2654.690968,20781.78826,2371.076733
GO Accessories,Volume Discount,Franchise Store,Budget version 2,Equipment Rental Store,7140.837016,2864.565129,5919.718107,11014.59691,277.9740555,3103.365972,19960.24814,532.160191,7382.592445,5335.716613,5368.525721,4133.915007
GO Accessories,Volume Discount,Franchise Store,Budget version 2,Eyewear Store,16407.38562,15986.05526,8096.219819,23137.26277,11370.92854,14213.6324,15713.57511,6647.734136,19298.01458,20219.14879,5606.4074,16321.4795
GO Accessories,Volume Discount,Franchise Store,Budget version 2,Golf Shop,57665.95427,54437.69087,88864.48572,92525.61427,45327.48865,69878.29557,65129.90475,41655.10825,67586.86158,61603.34561,62525.59174,56023.04666
GO Accessories,Volume Discount,Franchise Store,Budget version 2,Outdoors Shop,139070.2111,184549.67,162090.5179,197440.7681,180479.7512,250347.9747,150725.0315,200260.1759,214322.0599,195593.7666,167447.6397,216331.6734
GO Accessories,Volume Discount,Franchise Store,Budget version 2,Sports Store,205268.1804,171342.7718,161266.3802,180685.4191,161963.4295,128265.2085,182026.3147,145419.2857,117420.3785,151641.5802,131735.3755,136876.2719
GO Accessories,Volume Discount,Franchise Store,Budget version 2,Warehouse Store,22459.48896,29994.38359,23799.20503,34511.43224,44227.14209,27062.43506,48236.45779,46328.7041,12468.64777,45307.9476,43569.27191,33644.0632
GO Accessories,Volume Discount,Corporate Store,Budget version 1,Department Store,40487.6398,43524.33062,52053.14036,41871.3786,52153.20215,61241.26495,39281.22473,48849.86332,59575.06735,46465.41982,57613.12473,53479.60881
GO Accessories,Volume Discount,Corporate Store,Budget version 1,Direct Marketing,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Volume Discount,Corporate Store,Budget version 1,Equipment Rental Store,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Volume Discount,Corporate Store,Budget version 1,Eyewear Store,21027.8221,23139.97664,30081.68033,24055.6088,30166.60105,34538.5264,23805.69362,24329.78248,33673.12387,31983.40857,31765.3352,32787.14578
GO Accessories,Volume Discount,Corporate Store,Budget version 1,Golf Shop,19310.78499,26530.40161,32060.91267,24566.84718,34206.18102,39742.05384,24433.42336,26219.76697,35349.10847,32903.12569,38528.50575,35829.11266
GO Accessories,Volume Discount,Corporate Store,Budget version 1,Outdoors Shop,77038.80838,92424.03224,102955.4526,83650.73332,112447.1536,126545.4089,94189.98955,103521.6231,117351.2579,108169.1975,117606.9734,129376.9478
GO Accessories,Volume Discount,Corporate Store,Budget version 1,Sports Store,60848.39973,72776.84843,87017.46188,68006.31848,84658.71981,96114.04079,71768.83978,76384.43991,98421.71682,86034.87183,93372.3964,96549.33963
GO Accessories,Volume Discount,Corporate Store,Budget version 1,Warehouse Store,0,5659.934279,1563.286356,0,6778.321516,0,5831.410033,0,0,4034.391814,0,2282.579861
GO Accessories,Volume Discount,Corporate Store,Budget version 2,Department Store,44461.06274,47795.77184,57161.5918,45980.6005,57271.47357,67251.43121,43136.25111,53643.94784,65421.71438,51025.49706,63267.22837,58728.05267
GO Accessories,Volume Discount,Corporate Store,Budget version 2,Direct Marketing,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Volume Discount,Corporate Store,Budget version 2,Equipment Rental Store,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Volume Discount,Corporate Store,Budget version 2,Eyewear Store,23091.47489,25410.9145,33033.87115,26416.40602,33127.12592,37928.10835,26141.96438,26717.48688,36977.77594,35122.2334,34882.7585,36004.84871
GO Accessories,Volume Discount,Corporate Store,Budget version 2,Golf Shop,21205.9292,29134.07293,35207.34369,26977.81691,37563.14687,43642.3056,26831.29899,28792.95286,38818.24027,36132.21079,42309.66092,39345.35166
GO Accessories,Volume Discount,Corporate Store,Budget version 2,Outdoors Shop,84599.33228,101494.4491,113059.4142,91860.14598,123482.6227,138964.469,103433.716,113681.1482,128868.0118,118784.8317,129148.8229,142073.8927
GO Accessories,Volume Discount,Corporate Store,Budget version 2,Sports Store,66820.01054,79919.10717,95557.28244,74680.40142,92967.05541,105546.592,78812.17339,83880.74464,108080.7414,94478.26184,102535.8849,106024.6107
GO Accessories,Volume Discount,Corporate Store,Budget version 2,Warehouse Store,0,6215.395472,1716.705965,0,7443.540292,0,6403.699712,0,0,4430.323636,0,2506.590329
GO Accessories,Freight,Franchise Store,Budget version 1,Department Store,136786.4269,264239.0318,105892.8691,153074.5678,289467.8885,247273.3702,219200.4925,396417.7919,226672.8856,231713.8043,255903.2828,227174.4482
GO Accessories,Freight,Franchise Store,Budget version 1,Direct Marketing,20370.61644,63604.46592,2615.794341,38784.01125,14373.88935,63017.73997,45474.31141,36084.98739,4424.703814,6714.961111,52566.90954,5997.567418
GO Accessories,Freight,Franchise Store,Budget version 1,Equipment Rental Store,18062.53287,7245.831502,14973.74925,27861.09222,703.1270288,7849.871065,50488.84849,1346.083228,18674.04597,13496.535,13579.52465,10456.61391
GO Accessories,Freight,Franchise Store,Budget version 1,Eyewear Store,41501.98939,40436.24689,20479.14499,58525.01161,28762.4224,35952.95647,39747.01653,16815.24394,48813.74856,51143.72989,14181.23922,41284.69243
GO Accessories,Freight,Franchise Store,Budget version 1,Golf Shop,145864.3002,137698.5049,224780.049,234040.7637,114654.5218,176755.0509,164744.1389,105365.3459,170958.9374,155823.8134,158156.6073,141708.6147
GO Accessories,Freight,Franchise Store,Budget version 1,Outdoors Shop,351773.9242,466812.8503,410003.0993,499420.496,456518.1129,633247.6868,381254.4426,506552.1033,542121.2167,494748.5611,423553.7778,547204.4736
GO Accessories,Freight,Franchise Store,Budget version 1,Sports Store,519219.7004,433406.3976,407918.4677,457038.3436,409681.6329,324442.9945,460430.0986,367833.7177,297011.3226,383572.8249,333220.6777,346224.4209
GO Accessories,Freight,Franchise Store,Budget version 1,Warehouse Store,56810.6031,75869.89289,60199.37468,87295.63185,111871.2282,68453.61708,122012.672,117187.0663,31539.07024,114605.0933,110207.1654,85101.64788
GO Accessories,Freight,Franchise Store,Budget version 2,Department Store,149831.6832,289439.3823,115991.8216,167673.2164,317074.3031,270855.7137,240105.539,434223.9679,248290.5707,253812.2394,280308.657,248839.9671
GO Accessories,Freight,Franchise Store,Budget version 2,Direct Marketing,22313.35242,69670.39353,2865.261401,42482.82392,15744.72032,69027.7118,49811.17483,39526.39544,4846.685708,7355.363752,57580.19066,6569.552565
GO Accessories,Freight,Franchise Store,Budget version 2,Equipment Rental Store,19785.14802,7936.863,16401.78858,30518.19131,770.1839185,8598.509528,55303.94591,1474.458544,20454.98084,14783.69311,14874.59745,11453.8562
GO Accessories,Freight,Franchise Store,Budget version 2,Eyewear Store,45460.01435,44292.63249,22432.23129,64106.51408,31505.48092,39381.7728,43537.67056,18418.90574,53469.0925,56021.28304,15533.69724,45221.99387
GO Accessories,Freight,Franchise Store,Budget version 2,Golf Shop,159775.309,150830.7457,246217.2151,256361.1199,125589.069,193612.0959,180455.7089,115413.9887,187263.2098,170684.6563,173239.9276,155223.2978
GO Accessories,Freight,Franchise Store,Budget version 2,Outdoors Shop,385322.4357,511332.5694,449104.8995,547049.9907,500056.0277,693640.217,417614.4972,554861.736,593823.0588,541932.4956,463947.8998,599391.1036
GO Accessories,Freight,Franchise Store,Budget version 2,Sports Store,568737.4358,474740.1593,446821.4576,500625.8727,448752.7751,355384.9683,504341.0978,402913.8441,325337.1509,420153.9824,364999.7749,379243.679
GO Accessories,Freight,Franchise Store,Budget version 2,Warehouse Store,62228.60325,83105.56842,65940.56036,95620.97467,122540.334,74982.00593,133648.9623,128363.1409,34546.93634,125534.9265,120717.5702,93217.75149
GO Accessories,Freight,Corporate Store,Budget version 1,Department Store,64473.13773,69308.8107,82890.21796,66676.62458,83049.55789,97521.52828,62552.0239,77789.27054,94868.2497,73992.24619,91744.02223,85161.74817
GO Accessories,Freight,Corporate Store,Budget version 1,Direct Marketing,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Freight,Corporate Store,Budget version 1,Equipment Rental Store,0,0,0,0,0,0,0,0,0,0,0,0
GO Accessories,Freight,Corporate Store,Budget version 1,Eyewear Store,33485.02598,36848.45322,47902.52849,38306.51988,48037.75755,54999.67843,37908.55112,38743.11826,53621.59819,50930.86967,50583.6063,52210.75312
GO Accessories,Freight,Corporate Store,Budget version 1,Golf Shop,30750.78979,42247.41787,51054.28839,39120.62372,54470.44656,63285.85523,38908.15759,41752.75851,56290.46175,52395.44129,61353.38266,57054.82776
GO Accessories,Freight,Corporate Store,Budget version 1,Outdoors Shop,122677.7784,147177.4445,163947.8396,133206.7089,179062.5696,201512.8473,149989.582,164849.4182,186871.9405,172250.2869,187279.1457,206021.8332
GO Accessories,Freight,Corporate Store,Budget version 1,Sports Store,96895.9237,115890.9681,138567.9391,108294.3031,134811.8421,153053.4706,114285.7997,121635.752,156728.2493,137003.2476,148687.6341,153746.6472
